date,ecb_sentiment,sentiment_dispersion
2013-03-01,-0.06803027310777396,0.16531743893545375
2013-04-01,-0.1317183831706013,0.11444786143138252
2013-05-01,-0.1334053463808611,0.13737533738614174
2013-06-01,-0.16317280172835358,0.1652245296745017
2013-07-01,-0.19733459743773396,0.10903174591937154
2013-08-01,-0.09388042289525128,0.10468558155519658
2013-09-01,-0.056973253943901556,0.16538114067986992
2013-10-01,0.01763575410373916,0.13509936247004514
2013-11-01,0.032421316629736095,0.19405524147202557
2013-12-01,0.06073489681939002,0.07366336109675688
2014-01-01,0.03657227854743295,0.22460438405009953
2014-02-01,0.007597289916317484,0.1527381452781224
2014-03-01,0.029401617833059064,0.031995116393731066
2014-04-01,0.06626205988977502,0.1119267134394414
2014-05-01,0.04476818354132059,0.12752979566042832
2014-06-01,0.08203669140691218,0.1713516762596804
2014-07-01,0.10921539726602227,0.1497219244573769
2014-08-01,0.0980005717486938,0.14866503745640136
2014-09-01,0.019129050856129204,0.21203534382816788
2014-10-01,0.008943007527569546,0.11932782289127261
2014-11-01,0.00879508958056512,0.13433714880570405
2014-12-01,0.06529519860046618,0.1607004782547582
2015-01-01,0.1703045696389438,0.048138562783348146
2015-02-01,0.13395353144687683,0.13820436411281603
2015-03-01,0.10110948068662749,0.10777867738459829
2015-04-01,0.09355786281254043,0.22423124023965202
2015-05-01,0.08426552019589237,0.11813711477886854
2015-06-01,0.16459140955997043,0.07893276104506312
2015-07-01,0.16297837646772476,0.11304598725179607
2015-08-01,0.11377928003677795,0.17188182204818678
2015-09-01,0.078750772695614,0.17784588260988382
2015-10-01,0.062343278408235524,0.12150136436457278
2015-11-01,-0.0024909369555461275,0.2960501228526047
2015-12-01,0.003989732998547683,0.1629615844816308
2016-01-01,-0.10645114710051082,0.21042377910841095
2016-02-01,0.000808236821309663,0.19913471844440733
2016-03-01,0.031285747633287786,0.12514617584571217
2016-04-01,0.07728290137421637,0.0894071567818718
2016-05-01,0.0745011109800831,0.16789411792871017
2016-06-01,0.054288914001010505,0.15305558263123895
2016-07-01,0.08561983624174496,0.224974076497863
2016-08-01,0.12168412509807663,0.19632435043232635
2016-09-01,0.17173692585787337,0.2004312194286486
2016-10-01,0.14028131418382772,0.1317427902489887
2016-11-01,0.053828640451435705,0.14773977708459018
2016-12-01,-0.09607637487610815,0.08760283606727828
2017-01-01,-0.1276409708607205,0.2112207515026806
2017-02-01,-0.06627589795778366,0.20544626737029742
2017-03-01,-0.05859539590493307,0.09042824813593626
2017-04-01,0.009669125468977455,0.16906396960192402
2017-05-01,0.007586295106432609,0.1700967321488734
2017-06-01,0.09443818598529893,0.17530446199889227
2017-07-01,0.08036765264713858,0.1648583176019685
2017-08-01,0.19999087321734207,0.12344652365255424
2017-09-01,0.11631865254800115,0.16563883979529123
2017-10-01,0.08559928790807433,0.06412126170645067
2017-11-01,0.08191836621600987,0.08374849983780157
2017-12-01,0.02063203553515714,0.03693775481098974
2018-01-01,-0.02752966837266896,0.20345615428513422
2018-02-01,0.007340855566998546,0.19752402330018604
2018-03-01,-0.06924888647829627,0.23273696421453677
2018-04-01,-0.037825420474927415,0.20279474345942455
2018-05-01,-0.010121627822082688,0.2521950020551406
2018-06-01,0.04373074088095035,0.08842830737855631
2018-07-01,0.09843186102892564,0.22063883280902802
2018-08-01,0.10477474341728044,0.19444235558825607
2018-09-01,0.14749073046401814,0.08184935361639613
2018-10-01,0.1466416348011209,0.1218385706149644
2018-11-01,0.1735733300626111,0.23061406809495066
2018-12-01,0.1472265795121066,0.16799994674828012
2019-01-01,0.23556331448054812,0.12475998025433037
2019-02-01,0.2686144416712859,0.15095865580685602
2019-03-01,0.22446171985926416,0.14562949742714534
2019-04-01,0.19518019058666378,0.08309210353450978
2019-05-01,0.2022056973004171,0.10242513176293574
2019-06-01,0.13888544298777034,0.18109114040392715
2019-07-01,0.1637424814656874,0.1766525959876699
2019-08-01,0.17417016110051456,0.09359075785828455
2019-09-01,0.1441867529134373,0.15070661720588308
2019-10-01,0.16411038346499868,0.13132813850822195
2019-11-01,0.17576176950777017,0.04319550769173061
2019-12-01,0.18204934326172337,0.11579600475102039
2020-01-01,0.18647820962130615,0.16523465712329896
2020-02-01,0.22349633189780363,0.14119243479588228
2020-03-01,-0.08667003574449722,0.2828784117796673
2020-04-01,-0.1212025823536596,0.313625748699612
2020-05-01,-0.11231486997561924,0.3033036138259889
2020-06-01,-0.10745423667187268,0.23939041362234842
2020-07-01,-0.19522440320531573,0.25354901737647867
2020-08-01,-0.2523306072660487,0.21753560421064297
2020-09-01,-0.26670738873872574,0.25154342282752984
2020-10-01,0.054236259308833384,0.22303359778075593
2020-11-01,0.007926762591805428,0.12539373524372222
2020-12-01,0.002729606671660542,0.13644799112488118
2021-01-01,0.008315145960086798,0.17910611694546466
2021-02-01,0.0006966525083150037,0.1360257441057957
2021-03-01,0.02277434748858699,0.1651561362538102
2021-04-01,0.05157563221477739,0.09601177918380663
2021-05-01,0.04200010678051906,0.15819686820878348
2021-06-01,0.07441268904585657,0.1975248629334132
2021-07-01,0.04232628070957739,0.20185468842723947
2021-08-01,-0.004077737058644081,0.17407124432245022
2021-09-01,-0.025407639901265495,0.16738187481954608
2021-10-01,-0.030173810023098498,0.11577075367696318
2021-11-01,-0.06195200858386072,0.1297288126121836
2021-12-01,-0.01245821941974349,0.17789253759121168
2022-01-01,-0.03348769554468436,0.10407544795594173
2022-02-01,-0.17918228597434768,0.2137411936915754
2022-03-01,-0.12814080485321228,0.08513900586786559
2022-04-01,-0.09919831099375187,0.22781742751806805
2022-05-01,-0.11160123080254634,0.15310828642577096
2022-06-01,-0.07493017036234684,0.23966647115564643
2022-07-01,-0.03336467154306805,0.2039878175069113
2022-08-01,-0.03415870216544867,0.2743383286637434
2022-09-01,-0.019164643452213304,0.12352653699498697
2022-10-01,-0.13146117317922226,0.2227633255322552
2022-11-01,-0.0779753731029476,0.21477766255167557
2022-12-01,-0.008123928433121819,0.2338896977370255
